item_code,advt_no,details,link
1440,,SHORT TENDER NOTICE FOR STATIONERY PURCHASE FOR YEAR 2019-20 ,/assets/pdf/Notifications/Short_Tender_notice_Stationery_2019-20.pdf
1439,,NOTIFICATION ABOUT ADMIT CARD OF CIVIL JUDGE EXAM-2019 ,/assets/pdf/Notifications/Noti_AC_CJ2019.pdf
1438,,"NOTIFICATION ABOUT CENTER NAME CHANGED IN (CENTER CODE 1209, 1210) CMO EXAM-2018 ",/assets/pdf/Notifications/NOTI_CENTERNAME_CHANGE_12091210_CMO2018.pdf
1437,,NOTIFICATION ABOUT ADMIT CARD OF CMO EXAM-2018 ,/assets/pdf/Notifications/NOTI_AC_CMO2018.pdf
1436,,EXAM SCHEDULE OF VARIOUS POSTS OF CGPSC.-2018 [EXAM DATE : 26TH MAY 2019] ,/assets/pdf/Notifications/EXAM_SCH_PPSTS_OF_CGPSC_2018.pdf
1435,,NOTIFICATION FOR STATE SERVICE (MAINS) EXAM-2018,/assets/pdf/Notifications/NOTI_SSME_2018.pdf
1434,,NOTIFICATION ABOUT SUBSCRIBER OF CMO EXAM-2018 ,/assets/pdf/Notifications/NOTI_ABOUT_SUBS_CMO2018.pdf
1433,,"DOCUMENT VERIFICATION SCHEDULE PROFESSOR, ASOCIATE PROFESSOR, & HOD (DTE)- 2019 ",/assets/pdf/Notifications/DV_SCH_DTE2019.pdf
1432,,DOWNLOAD DOCUMENT VERIFICATION CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/DV_LETTER_DTE2019.pdf
1431,,NOTIFICATION ABOUT ADMIT CARD OF ASSISTANT DIRECTOR JANSAMPARK EXAM-2018 ,/assets/pdf/Notifications/NOTI_ABOUT_AC_ADJ_2018.pdf
1430,,EXAM SCHEDULE OF CHIEF MUNICIPAL OFFICER EXAM.-2018 [EXAM DATE : 5TH MAY 2019] ,/assets/pdf/Notifications/CMO2018_EXAM_SCHE.pdf
1429,,INTERVIEW SCHEDULE MINING INSPECTOR- 2018 [DATE :7TH MAR 2019] ,/assets/pdf/Notifications/Int_Sch_MI_2018.pdf
1428,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/Int_CL_MI_2018.pdf
1427,,INTERVIEW SCHEDULE ASSISTANT GEOLOGIST- 2018 [DATE :7TH MAR 2019] ,/assets/pdf/Notifications/Int_Sch_AG_2018.pdf
1426,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/Int_CL_AG_2018.pdf
1425,,INTERVIEW SCHEDULE DSP (RADIO)- 2018 [DATE :27TH FEB 2019] ,/assets/pdf/Notifications/Int_Sch_DSPR_2018.pdf
1424,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/Int_CL_DSPR_2018.pdf
1423,,"NOTIFICATION ABOUT EXAM DATE EXTENSION -ASSISTANT DIRECTOR, JANSAMPARK -2018 ",/assets/pdf/Notifications/Noti_Exam_ADJ2018_EXTEND.pdf
1422,,NOTIFICATION REGARDING FOUR ANSWER OPTION IN CGPSC OBJECTIVE TYPE EXAMS ,/assets/pdf/Notifications/Notification_4options.pdf
1421,,AMENDED RFP DOCUMENT FOR ONLINE SERVICES (AS ON 21st Feb 2019) ,/assets/pdf/Notifications/TENDER/Amended_RFP_21022019.pdf
1420,, PRE BID QUERIES WITH REPLIES,/assets/pdf/Notifications/tender/Pre_Bid_Queries_with_Replies.pdf
1419,,AMENDED TENDER NOTIFICATION [LAST DATE OF TENDER IS 05th March 2019] ,/assets/pdf/Notifications/tender/Noti_Amended_Tender_Online_Services.pdf
1418,,RE-TENDER NOTICE FOR ONLINE SERVICES ,/assets/pdf/Notifications/tender/Second_Tender_Notice_Online_Services_2019.pdf
1417,,POSTPONEMENT OF TENDER NOTICE FOR ONLINE SERVICES ,/assets/pdf/Notifications/tender/Tender_Online_Service_Amendment26032019.pdf
1416,,TENDER NOTICE FOR ONLINE SERVICES [Last Date-25th APR 2019],/assets/pdf/Notifications/tender/Tender_Notice_29032019.pdf
1415,,INTERVIEW SCHEDULE SCIENTIFIC OFFICER - 2018 [DATE :20TH FEB 2019] ,/assets/pdf/Notifications/Int-Sch-SO-2018.pdf
1414,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/Int-CL-SO-2018.pdf
1413,,SHORT TENDER NOTICE FOR SALE ,/assets/pdf/Notifications/TENDER_NOTICE_VAHAN_2018.pdf
1412,,NOTIFICATION ABOUT ADMIT CARD OF SCIENTIFIC OFFICER EXAM-2018 AND STATE ENGINEERING SERVICE EXAM(RE-EXAM OF FIRST PAPER)-2017,/assets/pdf/Notifications/NOTI_ABOUT_AC_EXAMS_HELD_ON_24082018.pdf
1411,,EXAM SCHEDULE OF FIRST PAPER OF STATE ENGINEERING SERVICE EXAM.-2017 [EXAM DATE : 24TH AUG 2018] ,/assets/pdf/Notifications/NOTI_REEXAM_SCH_SES_2017.pdf
1410,,EXAM SCHEDULE SCIENTIFIC OFFICER EXAM.-2018 [EXAM DATE : 24TH AUG 2018] ,/assets/pdf/Notifications/NOTI_EXAM_SCH_SO_2018.pdf
1409,,NOTIFICATION ABOUT ADMIT CARD OF VARIOUS POSTS OF SPORTS AND YOUTH WELFARE DEPT. EXAM-2018,/assets/pdf/Notifications/NOTI_ABOUT_AC_SYW_2018.pdf
1408,,NOTIFICATION -CANCELATION AND RE-EXAM OF FIRST PAPER OF STATE ENGINEERING SERVICE EXAM.-2017 ,/assets/pdf/Notifications/NOTI_REEXAM_SES_2017.pdf
1407,,EXAM SCHEDULE VRIOUS POSTS UNDER SPORTS AND YOUTH WELFARE DEPT.-2018 [EXAM DATE : 29TH JULY 2018] ,/assets/pdf/Notifications/NOTI_EXAM_SCH_AD_ADMIN_SO_2018.pdf
1406,,INTERVIEW SCHEDULE ASTT. PROFESSOR -2014 [DATE : 17TH JULY 2018] ,/assets/pdf/Notifications/INT_SCH_AP_2014_17TH_JULY_18.pdf
1405,,SHORT INTERVIEW SCHEDULE ,/assets/pdf/Notifications/SHORT_INT_SCH_AP_2014_17TH_JULY_18.pdf
1404,,NOTIFICATION ABOUT ADMIT CARD OF YOUTH WELFARE OFFICER EXAM-2018,/assets/pdf/Notifications/NOTI_ABOUT_AC_YW_2018.pdf
1403,,NOTIFICATION ABOUT ADMIT CARD OF CGPSC OFFICE STAFF-2018 & ASTT. GRADE-3 (CGPSC) EXAM-2015 ,/assets/pdf/Notifications/NOTI_ABOUT_AC_CGPSC_2018_2015.pdf
1402,,AMENDED EXAM SCHEDULE ,/assets/pdf/Notifications/Exam_Sch_Post_under_%20SPORTS_YOUTH_WELFARE_DEP.pdf
1401,,EXAM SCHEDULE VRIOUS POSTS UNDER SPORTS AND YOUTH WELFARE DEPT.-2018 [EXAM DATE : 10TH JULY 2018],/assets/pdf/Notifications/AMENDED_Exam_Sch_Post_under_%20SPORTS_YOUTH_WELFARE_DEP.pdf
1400,,NOTIFICATION ABOUT ADMIT CARD OF STATE SERVICE (MAINS) EXAM-2017 ,/assets/pdf/Notifications/NOTI_SSME_2017_ABOUT_AC.pdf
1399,,NOTIFICATION ABOUT SUBSCRIBER OF STATE SERVICE (MAINS) EXAM-2017 ,/assets/pdf/Notifications/Noti_SSME_2017_Subs.pdf
1398,,EXAM SCHEDULE VRIOUS POSTS OF CGPSC OFFICE STAFF -2018 [EXAM DATE : 28TH JUNE 2018] ,/assets/pdf/Notifications/Noti_EXAM_SCH_CGPSC_STAFF.pdf
1397,,INTERVIEW SCHEDULE AYURVEDIC MEDICAL OFFICER - 2017 [DATE : 8TH - 10TH MAY 2018] ,/assets/pdf/Notifications/INT_SCH_SHORT_AMO_2017.pdf
1396,,INTERVIEW SCHEDULE AYURVED MEDICAL OFFICER EXAM -2017 ,/assets/pdf/Notifications/INT_SCH_AMO_2017.pdf
1395,, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AMO_2017.pdf
1394,,NOTIFICATION # STATE SERVICE (MAINS) EXAM-2017 ,/assets/pdf/Notifications/SSE_MAINS_17.pdf
1393,, Extended Date for Online Application is from 21st MAY 2018 (12:00 Noon) to 22nd MAY 2018 (11:59 PM) ,/assets/pdf/Notifications/Noti_SSME_2017_Date_Ext.pdf
1392,,INTERVIEW SCHEDULE ASTT. PROFESSOR -2014 [DATE : 8TH MAY 2018] ,/assets/pdf/Notifications/Int_Sch_AP_2014_08052018.pdf
1391,,SHORT INTERVIEW SCHEDULE ,/assets/pdf/Notifications/INT_SCH_2014_HC_25012018.pdf
1390,,SHORT TENDER NOTICE FOR PURCHASE OF STATIONERY MATERIAL-2018 ,/assets/pdf/Notifications/Short_Tender_Notice_Stationary_2018.pdf
1389,,INTERVIEW SCHEDULE LEGAL (LAW) OFFICER EXAM -2017 ,/assets/pdf/Notifications/INT_SCH_LO_2017.pdf
1388,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_LO_2017.pdf
1387,,INTERVIEW SCHEDULE REGISTRAR EXAM -2017 ,/assets/pdf/Notifications/INT_SCH_RG_2017.pdf
1386,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_RG_2017.pdf
1385,,INTERVIEW SCHEDULE VYAVHAAR NYAYADHISH (CIVIL JUDGE) EXAM -2017,/assets/pdf/Notifications/INT_SCH_CJ_2017.pdf
1384,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_CJ_2017.pdf
1383,,NOTIFICATION ABOUT ADMIT CARD OF CG FOREST SERVICE (COMBINED) EXAM-2017 ,/assets/pdf/Notifications/NOTI_ABOUT_AC_CFS_2017.pdf
1382,,NOTIFICATION ABOUT ADMIT CARD OF STATE ENGINEERING SERVICE EXAM-2017 ,/assets/pdf/Notifications/NOTI_ABOUT_AC_SES_2017.pdf
1381,,INTERVIEW SCHEDULE-HOMEOPATHY MEDICAL OFFICER EXAM -2017,/assets/pdf/Notifications/INT_SCH_HMO_2017.pdf
1380,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_HMO_2017.pdf
1379,,INTERVIEW SCHEDULE-ASTT. DIRECTOR HANDLOOM EXAM -2017,/assets/pdf/Notifications/INT_SCH_ADH_2017.pdf
1378,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_ADH_2017.pdf
1377,,INTERVIEW SCHEDULE-LIBRARIAN EXAM -2017 ,/assets/pdf/Notifications/INT_SCH_LIB_2017.pdf
1376,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_LIB_2017.pdf
1375,,INTERVIEW SCHEDULE-LECTURER (MECHANICAL ENGG.) EXAM -2017,/assets/pdf/Notifications/INT_SCH_LECT_ME_2017.pdf
1374,, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_LECT_ME_2017.pdf
1373,,NOTIFICATION ABOUT SUBSCRIBER OF STATE SERVICE (PRELIMS) EXAM-2017 ,/assets/pdf/Notifications/Noti_SSPE_2017_Subs.pdf
1372,,NOTIFICATION ABOUT ADMIT CARD OF STATE SERVICE (PRELIMS) EXAM-2017 ,/assets/pdf/Notifications/Noti_SSPE_2017_AC.pdf
1371,,NOTIFICATION ABOUT SUBSCRIBER OF CIVIL JUDGE (MAINS) EXAM-2017 ,/assets/pdf/Notifications/Noti_CJM_2017_Subs.pdf
1370,,NOTIFICATION ABOUT ADMIT CARD OF CIVIL JUDGE (MAINS) EXAM-2017,/assets/pdf/Notifications/Noti_CJM_2017_AC.pdf
1369,,NOTIFICATION ABOUT AYURVED MEDICAL OFFICER EXAM-2017 (ONLINE APPLICATION FORM RELIVE ON 23-01-2018) ,/assets/pdf/Notifications/Noti_AMO_2017_23_JAN_2018.pdf
1368,,NOTIFICATION ABOUT ADMIT CARD OF AYURVED MEDICAL OFFICER EXAM-2017 ,/assets/pdf/Notifications/NOTI_ABOUT_AC_AMO_2017.pdf
1367,,NOTIFICATION FOR VYAVHAAR NYAYADHISH (CIVIL JUDGE) MAINS EXAM-2017 ,/assets/pdf/Notifications/NOTI_CJM_2017.pdf
1366,,EXAM SCHEDULE-STATE ENGINEERING SERVICE EXAM-2017,/assets/pdf/Notifications/NOTI_EXAM_SCH_SES_2017.pdf
1365,,EXAM SCHEDULE-AYURVED MEDICAL OFFICER EXAM-2017,/assets/pdf/Notifications/NOTI_EXAM_SCH_AMO_2017.pdf
1364,,INTERVIEW SCHEDULE-UNANI MEDICAL OFFICER EXAM -2017,/assets/pdf/Notifications/INT_SCH_UMO_2017.pdf
1363,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_UMO_2017.pdf
1362,,INTERVIEW SCHEDULE-LIBRARIAN AND SPORTS OFFICER EXAM -2017,/assets/pdf/Notifications/INT_SCH_LIB_SO_2017.pdf
1361,, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_LIB_SO_2017.pdf
1360,,"INTERVIEW SCHEDULE-ASTT. DIRECTOR, SERICULTURE EXAM -2017 ",/assets/pdf/Notifications/INT_SCH_ADS_2017.pdf
1359,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_ADS_2017.pdf
1358,,NOTIFICATION ABOUT ADMIT CARD - REGISTRAR -2017 & LEGAL OFFICER EXAM-2017 ,/assets/pdf/Notifications/NOTI_ABOUT_AC_REG_LO_2017.pdf
1357,,SHORT TENDER NOTICE FOR SALE ,/assets/pdf/Notifications/SHORT_TENDER_NOTICE_DISPOSAL_2017_2.pdf
1356,,EXAM SCHEDULE-REGISTRAR EXAM-2017 AND LAW OFFICER EXAM-2017,/assets/pdf/Notifications/NOTI_EXAM_SCH_REG_2017_LO_2017.pdf
1355,,INTERVIEW SCHEDULE-STATE SERVICE EXAM-2016 ,/assets/pdf/Notifications/INT_SCH_SSE_2016.pdf
1354,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_SSE_2016.pdf
1353,,"INTERVIEW SCHEDULE-ASTT. PROFESSOR PHYSIOTHERAPY-2014, DEMONSTRATOR PHYSIOTHERAPY, ASTT. PROFESSOR BIOTECHNOLOGY-2014, ASTT. PROFESSOR BIOINFORMATICS-2014, SCIENTIFIC OFFICER BOTANY -2017 ",/assets/pdf/Notifications/INT_SCH_AP_DEMO_2014_SO_2017.pdf
1352,,"DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA (ASTT. PROFESSOR, DEMONSTRATOR-2014-# Advt. No. 09/2014) ",/assets/pdf/Notifications/INT_CL_AP_DEMO_PHYSIO_2014.pdf
1351,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA (ASTT. PROFESSOR-2014# Advt. No. 05/2014),/assets/pdf/Notifications/INT_CL_AP_2014_05.pdf
1350,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA (SCIENTIFIC OFFICER BOTANY-2017) ,/assets/pdf/Notifications/INT_CL_SO_BOTANY_2017.pdf
1349,,"INTERVIEW SCHEDULE-LECTURER (WEAVING, TEXTILE DESIGN, DYEING/PROCESSING,PRINTING/TESTING)-2017 ",/assets/pdf/Notifications/INT_SCH_LECTURER_2017.pdf
1348,, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_LECTURER_2017.pdf
1347,,SHORT TENDER NOTICE FOR SALE ,/assets/pdf/Notifications/SHORT_TENDER_NOTICE_DISPOSAL_2017.pdf
1346,,"NOTIFICATION ABOUT ADMIT CARD - ASTT. DIRECTOR,HATHKARGHA EXAM-2017 ",/assets/pdf/Notifications/NOTI_ABOUT_AC_ADH_2017.pdf
1345,,"EXAM SCHEDULE-ASTT. DIRECTOR, HATHKARGHA EXAM-2017 ",/assets/pdf/Notifications/Notificaton_Exam_ADH_2017.pdf
1344,,INTERVIEW SCHEDULE-SAHAYAK JILA LOK ABHIYOJAN ADHIKARI EXAM -2017(ADPPO)-2017 ,/assets/pdf/Notifications/INT_SCH_ADPPO_2017.pdf
1343,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_ADPPO_2017.pdf
1342,,"NOTIFICATION ABOUT ADMIT CARD - HOMOEOPATHY MEDICAL OFFICER-2017 & LECTURER-MECHANICAL ENGG., LIBRARIAN-2017 ",/assets/pdf/Notifications/NOTI_ABOUT_AC_13_OCT_2017.pdf
1341,,"EXAM SCHEDULE-HOMOEOPATHY MEDICAL OFFICER EXAM-2017, LECTURER (MECHANICAL ENGG.)-2017, LIBRARIAN-2017 ",/assets/pdf/Notifications/Notificaton_Exam_HMO_LECTME_LIB_2017.pdf
1340,,SHORT TENDER NOTICE FOR SALE ,/assets/pdf/Notifications/TENDER_NOTICE_VAHAN_2017.pdf
1339,,INTERVIEW SCHEDULE-VYAVHAAR NYAYADHISH (CIVIL JUDGE)-2016 ,/assets/pdf/Notifications/INT_SCH_CJ_2016.pdf
1338,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_CJ_2016.pdf
1337,,"INTERVIEW SCHEDULE-ASTT. DIRECTOR, INDUSTRY/MANAGER-2016 ",/assets/pdf/Notifications/INT_SCH_ADIM_2016.pdf
1336,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_ADIM_2016.pdf
1335,,"NOTIFICATION ABOUT ADMIT CARD - ASTT. DIRECTOR, RESHAM-2017 ",/assets/pdf/Notifications/NOTI_ABOUT_AC_ADS_2017.pdf
1334,,NOTIFICATION ABOUT ADMIT CARD EXAMS HELD ON 09th JULY 2017 ,/assets/pdf/Notifications/NOTI_EXAM_9J_ABOUT_ADMIT_CARD.pdf
1333,,INTERVIEW SCHEDULE AND INTTERVIEW CALL LETTER-ASTT. PROFESSOR (ENGLISH)-2014 (HIGHER EDUCATION DEPT.),/assets/pdf/Notifications/INT_SCH_AP_ENG_CALL_LETTER.pdf
1332,,INTERVIEW SCHEDULE ROLLNOWISE,/assets/pdf/Notifications/INT_SCH_AP_ENG.pdf
1331,,AMENDED EXAM SCHEDULE-SCIENTIFIC OFFICER (BOTANY/PHARMACOGNOSY & CHEMISTRY) EXAM-2017 ,/assets/pdf/Notifications/EXAM_SCH_SO_B_C_2017_AMEND.pdf
1330,,NOTIFICATION ABOUT ADMIT CARD CIVIL JUDGE (ENTRY LEVEL) EXAM-2017 ,/assets/pdf/Notifications/NOTI_ABOUT_AC_CJP_2017.pdf
1329,,SHORT NOTIFICATION ABOUT CIVIL JUDGE (ENTRY LEVEL) EXAM-2017 ,/assets/pdf/Notifications/SHORT_NOTI_CJEL_2017.pdf
1328,,INTERVIEW SCHEDULE-ASTT. PROFESSOR-2014 (HIGHER EDUCATION DEPT.) ,/assets/pdf/Notifications/INT_SCH_AP_2014.pdf
1327,, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/ICL_AP_2014.pdf
1326,,"EXAM SCHEDULE-ASTT. DIRECTOR, RESHAM EXAM-2017 ",/assets/pdf/Notifications/EXAM_SCH_ADR_2017.pdf
1325,,EXAM SCHEDULE-LIBRARIAN & SPORTS OFFICER EXAM-2017 ,/assets/pdf/Notifications/EXAM_SCH_LIB_SO_2017.pdf
1324,, EXAM SCHEDULE-SCIENTIFIC OFFICER (BOTANY/PHARMACOGNOSY & CHEMISTRY)EXAM-2017,/assets/pdf/Notifications/EXAM_SCH_SO_B_C_2017.pdf
1323,,EXAM SCHEDULE-ASSISTANT DISTRICT PUBLIC PROSECUTION OFFICER [ADPPO] EXAM-2017 ,/assets/pdf/Notifications/EXAM_SCH_ADPPO_2017.pdf
1322,,"INTERVIEW SCHEDULE- READER, SCIENTIFIC OFFICER-2017 ",/assets/pdf/Notifications/INT_SCH_READER_SO_2017.pdf
1321,,NOTIFICATION ABOUT ADMIT CARD CIVIL JUDGE (MAINS) EXAM-2016 ,/assets/pdf/Notifications/NOTI_ABOUT_AC_CJM_2016.pdf
1320,,NOTIFICATION ABOUT SUBSCRIBER STATE SERVICE (MAINS) EXAM-2016 ,/assets/pdf/Notifications/About_Subscriber_SSME_2016.pdf
1319,,NOTIFICATION ABOUT ADMIT CARD STATE SERVICE (MAINS) EXAM-2016 ,/assets/pdf/Notifications/About_Admit_Card_SSME_2016.pdf
1318,,NOTIFICATION ABOUT SUBSCRIBER CIVIL JUDGE (MAINS) EXAM-2016 ,/assets/pdf/Notifications/About_Subscriber_CJM_2016.pdf
1317,,NOTIFICATION FOR STATE SERVICE (MAINS) EXAM-2016 ,/assets/pdf/Notifications/NOTIFICATION_SSME_2016.pdf
1316,,"INTERVIEW SCHEDULE ARTO-TSI EXAM-2016 AND ASSISTANT DIRECTOR (PLANNING, SURVEY) EXAM-2016 ",/assets/pdf/Notifications/INT_SCH_ARTO_TSI_ADPS_2016.pdf
1315,,Extended Date for Online Application is from 28th APR 2017 (12:00 Noon) to 29th APR 2017 (11:59 AM) ,/assets/pdf/Notifications/RELIVE_NOTI_CJME_2016.pdf
1314,,NOTIFICATION FOR VYAVHAAR NYAYADHISH (CIVIL JUDGE) MAINS EXAM-2016,/assets/pdf/Notifications/NOTIFICATION_CJME_2016.pdf
1313,,SHORT TENDER NOTICE FOR STATIONERY PURCHASE ,/assets/pdf/Notifications/TENDER_NOTICE_STATIONERY_2017_18.pdf
1312,,INTERVIEW SCHEDULE -PRINCIPAL (GRADE-2) EXAM-2016 ,/assets/pdf/Notifications/INT_SCH_PG2_2016.pdf
1311,,"NOTIFICATION ABOUT ADMIT CARD-ASTT. DIRECTOR, INDUSTRY/MANAGER-2016 ",/assets/pdf/Notifications/ADI2016_About_AC.pdf
1310,,EXAM SCHEDULE -ASTT. PROFESSOR-ENGLISH-2014 ,/assets/pdf/Notifications/EXAM_SCH_AP_ENG_2014.pdf
1309,,INTERVIEW SCHEDULE -ASTT. PROFESSOR (HEALTH AND FAMILY WELFARE DEPARTMENT.)-2016,/assets/pdf/Notifications/INT_SCH_AP_HFW_2016.pdf
1308,,DETAILED INTERVIEW SCHEDULE,/assets/pdf/Notifications/INT_SCH_AP_HFW_2016_D.pdf
1307,,"INTERVIEW SCHEDULE-ASTT. PROFESSOR (DENTISTRY), SENIOR RESIDENT, RESIDENT, DENTAL SURGEON EXAM-2014",/assets/pdf/Notifications/INT_SCH_DENTISTRY_2014.pdf
1306,,AMENDED INTERVIEW SCHEDULE ,/assets/pdf/Notifications/AMENDED_INT_SCH_DENTISTRY_2014.pdf
1305,,DETAILED INTERVIEW SCHEDULE ,/assets/pdf/Notifications/INT_SCH_DENTISTRY_2014_D.pdf
1304,,"EXAM SCHEDULE-ASTT. DIRECTOR, INDUSTRY EXAM-2016 (26 MARCH 2017) ",/assets/pdf/Notifications/EXAM_SCH_ADI2016.pdf
1303,,NOTIFICATION ABOUT ADMIT CARD-STATE SERVICE (PRELIMS) EXAM-2016,/assets/pdf/Notifications/AC_SSPE2016.pdf
1302,, ABOUT SUBSCRIBER ,/assets/pdf/Notifications/SSE2016_About_admit_card.pdf
1301,,"NOTIFICATION ABOUT ADMIT CARD-ARTO&TSI EXAM-2016 AND AD (PLANNING, SURVEY) EXAM-2016",/assets/pdf/Notifications/ABOUT_AC_ARTO_ADPS_2016.pdf
1300,,SHORT TENDER NOTICE FOR SALE ,/assets/pdf/Notifications/TENDER_NOTICE_2017.pdf
1299,,INTERVIEW SCHEDULE -STATE SERVICE EXAM-2015 ,/assets/pdf/Notifications/INT_SCH_SSE2015.pdf
1298,,INTERVIEW SCHEDULE -STATE ENGINEERING SERVICE EXAM-2016 ,/assets/pdf/Notifications/INT_SCH_SES2016.pdf
1297,,"INTERVIEW SCHEDULE - DEMONSTRATOR (NURSING COLLEGE) EXAM-2014 AND CLINICAL PSYCHOLOGIST, CHILD PSYCHOLOGIST , PTI/ SPORT OFFICER , SCIENTIFIC OFFICER TOXICOLOGY, SPEECH PATHOLOGIST/ AUDOLOGIST GRADE -01 , SPEECH PATHOLOGIST /AUDIOLOGIST GRADE-2 AND SPEECH THERAPIST EXAM-2014 ",/assets/pdf/Notifications/INT_SCH_09-05_2014.pdf
1296,,"EXAM SCHEDULE-ASSISTANT DIRECTOR (PLANNING & SURVEY) EXAM-2016 & ASST. REGIONAL TRANSPORT OFFICER, TRANSPORT SUB INSPECTOR (TECH.) [ARTO & TSI]-2016 ",/assets/pdf/Notifications/EXAM_SCH_ADPS_ARTO_TSI_2016.pdf
1295,,INTERVIEW SCHEDULE - DENTAL SURGEON EXAM-2015 ,/assets/pdf/Notifications/INT_SCH_DSS2015.pdf
1294,,NOTIFICATION ABOUT ADMIT CARD- CIVIL JUDGE (ENTRY LEVEL) EXAM-2016 ,/assets/pdf/Notifications/ABOUT_ADMITCARD_CJP16.pdf
1293,,"NOTIFICATION- ASSISTANT DIRECTOR, INDUSTRY EXAM-2016- EXTENDED DATE FOR ONLINE APPLICATION IS FROM 23-11-2016 (12:00 NOON) TO 25-11-2016 (11:59 AM) ",/assets/pdf/Notifications/ADI2016_RELIVE.pdf
1292,,INTERVIEW SCHEDULE - CG FOREST SERVICE (COMBINED) EXAM-2016 ,/assets/pdf/Notifications/INT_SCH_CGFSE2016.pdf
1291,,SYLLABUS-ASSISTANT DIRECTOR (PLANNING & SURVEY) EXAM-2016 ,/assets/pdf/Notifications/syllabus-adps2016.pdf
1290,,NOTIFICATION ABOUT ADMIT CARD-PRINCIPAL (VERG-2) EXAM-2016 ,/assets/pdf/Notifications/PG2-2016-ABOUT-AC.pdf
1289,,NOTIFICATION-VYAVHAAR NYAYADHISH (CIVIL JUDGE) EXAM-2016- EXTENDED DATE FOR ONLINE APPLICATION IS FROM 28-10-2016 (12:00PM) TO 30-10-2016 (11:59AM) ,/assets/pdf/Notifications/CJ_2016_RELIVE.pdf
1288,,"INTERVIEW SCHEDULE - ASSISTANT PREFESSOR (ENGINEERING COLLEGE), LECTURER (POLYTECHNIC), TPO AND AWS EXAM-2015 ",/assets/pdf/Notifications/INT_SCH_DTE2015.pdf
1287,,DETAIL INTERVIEW SCHEDULE,/assets/pdf/Notifications/INT_SCH_DTE2_2015.pdf
1286,,EXAMINATION SCHEDULE -PRACHARYA VERG-2 EXAM-2016 ,/assets/pdf/Notifications/EXAM_SCH_PV2_2016.pdf
1285,,NOTIFICATION ABOUT ADMIT CARD- STATE ENGINEERING SERVICE EXAM-2016 ,/assets/pdf/Notifications/About_AC_SES2016.pdf
1284,,NOTIFICATION ABOUT ADMIT CARD- ASTT. PROFESSOR EXAM-2014 ,/assets/pdf/Notifications/AP2014_ABOUTADMITCARD_.pdf
1283,,LIST OF ELIGIBLE CANDIDATE - ASTT. PROFESSOR EXAM-2014 ,/assets/pdf/Notifications/AP2014_ELIG.pdf
1282,,LIST OF NOT ELIGIBLE CANDIDATE - ASTT. PROFESSOR EXAM-2014 : LIST1,/assets/pdf/Notifications/AP2014_NE/LIST1.pdf
1281,,LIST OF NOT ELIGIBLE CANDIDATE - ASTT. PROFESSOR EXAM-2014 : LIST2 ,/assets/pdf/Notifications/AP2014_NE/LIST2.pdf
